Chr,Start,End,Strand,ID
Pf3D7_13_v3,1841002,1841648,-,Pf3D7lncRNA_1957
Pf3D7_13_v3,1850090,1851608,-,Pf3D7lncRNA_1958
Pf3D7_13_v3,1870030,1871518,-,Pf3D7lncRNA_1959
Pf3D7_13_v3,1875510,1877662,+,Pf3D7lncRNA_1960
Pf3D7_13_v3,1883787,1884467,+,Pf3D7lncRNA_1961
Pf3D7_13_v3,1889592,1895134,+,Pf3D7lncRNA_1962
Pf3D7_13_v3,1901390,1901784,+,Pf3D7lncRNA_1963
Pf3D7_13_v3,1904732,1905267,-,Pf3D7lncRNA_1964
Pf3D7_13_v3,1905632,1907303,-,Pf3D7lncRNA_1965
Pf3D7_13_v3,1924771,1926954,-,Pf3D7lncRNA_1966
Pf3D7_13_v3,1948667,1949508,+,Pf3D7lncRNA_1967
Pf3D7_13_v3,1950072,1952176,-,Pf3D7lncRNA_1968
Pf3D7_13_v3,1953707,1954882,-,Pf3D7lncRNA_1969
Pf3D7_13_v3,1974851,1976103,-,Pf3D7lncRNA_1970
Pf3D7_13_v3,1975309,1976488,+,Pf3D7lncRNA_1971
Pf3D7_13_v3,1981780,1982791,-,Pf3D7lncRNA_1972
Pf3D7_13_v3,1998259,2000138,-,Pf3D7lncRNA_1973
Pf3D7_13_v3,2004088,2004929,+,Pf3D7lncRNA_1974
Pf3D7_13_v3,2008340,2009395,+,Pf3D7lncRNA_1975
Pf3D7_13_v3,2011313,2012136,-,Pf3D7lncRNA_1976
Pf3D7_13_v3,2019850,2020174,+,Pf3D7lncRNA_1977
Pf3D7_13_v3,2029788,2030846,+,Pf3D7lncRNA_1978
Pf3D7_13_v3,2031765,2032360,-,Pf3D7lncRNA_1979
Pf3D7_13_v3,2041222,2041639,+,Pf3D7lncRNA_1980
Pf3D7_13_v3,2050279,2050906,-,Pf3D7lncRNA_1981
Pf3D7_13_v3,2054942,2058244,-,Pf3D7lncRNA_1982
Pf3D7_13_v3,2082059,2082631,-,Pf3D7lncRNA_1983
Pf3D7_13_v3,2095037,2096860,+,Pf3D7lncRNA_1984
Pf3D7_13_v3,2099987,2100732,-,Pf3D7lncRNA_1985
Pf3D7_13_v3,2108568,2109664,-,Pf3D7lncRNA_1986
Pf3D7_13_v3,2122682,2123658,+,Pf3D7lncRNA_1987
Pf3D7_13_v3,2126753,2127655,+,Pf3D7lncRNA_1988
Pf3D7_13_v3,2148692,2149464,-,Pf3D7lncRNA_1989
Pf3D7_13_v3,2163249,2163881,+,Pf3D7lncRNA_1990
Pf3D7_13_v3,2169179,2169642,+,Pf3D7lncRNA_1991
Pf3D7_13_v3,2172548,2173716,+,Pf3D7lncRNA_1992
Pf3D7_13_v3,2178515,2180427,+,Pf3D7lncRNA_1993
Pf3D7_13_v3,2185534,2186697,-,Pf3D7lncRNA_1994
Pf3D7_13_v3,2197453,2198224,-,Pf3D7lncRNA_1995
Pf3D7_13_v3,2211633,2212148,+,Pf3D7lncRNA_1996
Pf3D7_13_v3,2227654,2229540,+,Pf3D7lncRNA_1997
Pf3D7_13_v3,2229788,2230417,+,Pf3D7lncRNA_1998
Pf3D7_13_v3,2230215,2234348,-,Pf3D7lncRNA_1999
Pf3D7_13_v3,2244039,2244381,+,Pf3D7lncRNA_2000
Pf3D7_13_v3,2246299,2246620,-,Pf3D7lncRNA_2001
Pf3D7_13_v3,2270286,2271098,-,Pf3D7lncRNA_2002
Pf3D7_13_v3,2274028,2280881,-,Pf3D7lncRNA_2003
Pf3D7_13_v3,2284202,2284524,-,Pf3D7lncRNA_2004
Pf3D7_13_v3,2294122,2294926,-,Pf3D7lncRNA_2005
Pf3D7_13_v3,2325291,2325531,+,Pf3D7lncRNA_2006
Pf3D7_13_v3,2327893,2328325,+,Pf3D7lncRNA_2007
Pf3D7_13_v3,2328308,2329705,-,Pf3D7lncRNA_2008
Pf3D7_13_v3,2335617,2336350,+,Pf3D7lncRNA_2009
Pf3D7_13_v3,2350486,2350997,+,Pf3D7lncRNA_2010
Pf3D7_13_v3,2357103,2357874,-,Pf3D7lncRNA_2011
Pf3D7_13_v3,2362329,2364244,+,Pf3D7lncRNA_2012
Pf3D7_13_v3,2365224,2366909,-,Pf3D7lncRNA_2013
Pf3D7_13_v3,2367180,2367863,+,Pf3D7lncRNA_2014
Pf3D7_13_v3,2369903,2370927,+,Pf3D7lncRNA_2015
Pf3D7_13_v3,2379376,2379754,-,Pf3D7lncRNA_2016
Pf3D7_13_v3,2392332,2395258,-,Pf3D7lncRNA_2017
Pf3D7_13_v3,2404629,2406394,+,Pf3D7lncRNA_2018
Pf3D7_13_v3,2406716,2407897,+,Pf3D7lncRNA_2019
Pf3D7_13_v3,2432676,2433769,+,Pf3D7lncRNA_2020
Pf3D7_13_v3,2433597,2434257,-,Pf3D7lncRNA_2021
Pf3D7_13_v3,2443907,2446013,+,Pf3D7lncRNA_2022
Pf3D7_13_v3,2448184,2448547,+,Pf3D7lncRNA_2023
Pf3D7_13_v3,2448569,2449704,-,Pf3D7lncRNA_2024
Pf3D7_13_v3,2453213,2454204,-,Pf3D7lncRNA_2025
Pf3D7_13_v3,2465939,2468447,+,Pf3D7lncRNA_2026
Pf3D7_13_v3,2471303,2477289,-,Pf3D7lncRNA_2027
Pf3D7_13_v3,2484177,2484671,+,Pf3D7lncRNA_2028
Pf3D7_13_v3,2485554,2485788,-,Pf3D7lncRNA_2029
Pf3D7_13_v3,2492784,2494233,-,Pf3D7lncRNA_2030
Pf3D7_13_v3,2559774,2560551,-,Pf3D7lncRNA_2031
Pf3D7_13_v3,2560552,2562931,+,Pf3D7lncRNA_2032
Pf3D7_13_v3,2566506,2568034,-,Pf3D7lncRNA_2033
Pf3D7_13_v3,2578205,2580543,+,Pf3D7lncRNA_2034
Pf3D7_13_v3,2594657,2595775,-,Pf3D7lncRNA_2035
Pf3D7_13_v3,2596150,2597976,-,Pf3D7lncRNA_2036
Pf3D7_13_v3,2605912,2606268,+,Pf3D7lncRNA_2037
Pf3D7_13_v3,2615969,2616991,+,Pf3D7lncRNA_2038
Pf3D7_13_v3,2629037,2631005,-,Pf3D7lncRNA_2039
Pf3D7_13_v3,2631521,2631813,-,Pf3D7lncRNA_2040
Pf3D7_13_v3,2654627,2656069,+,Pf3D7lncRNA_2041
Pf3D7_13_v3,2663391,2664317,+,Pf3D7lncRNA_2042
Pf3D7_13_v3,2669324,2671064,+,Pf3D7lncRNA_2043
Pf3D7_13_v3,2673004,2673347,+,Pf3D7lncRNA_2044
Pf3D7_13_v3,2690770,2691141,-,Pf3D7lncRNA_2045
Pf3D7_13_v3,2704931,2705270,+,Pf3D7lncRNA_2046
Pf3D7_13_v3,2712275,2712987,+,Pf3D7lncRNA_2047
Pf3D7_13_v3,2727143,2727418,+,Pf3D7lncRNA_2048
Pf3D7_13_v3,2730131,2730832,+,Pf3D7lncRNA_2049
Pf3D7_13_v3,2768005,2769012,-,Pf3D7lncRNA_2050
Pf3D7_13_v3,2777261,2778270,+,Pf3D7lncRNA_2051
Pf3D7_13_v3,2781830,2782575,+,Pf3D7lncRNA_2052
Pf3D7_13_v3,2782752,2783222,+,Pf3D7lncRNA_2053
Pf3D7_13_v3,2788816,2790005,-,Pf3D7lncRNA_2054
Pf3D7_13_v3,2790400,2792633,+,Pf3D7lncRNA_2055
Pf3D7_13_v3,2792703,2799112,+,Pf3D7lncRNA_2056
Pf3D7_13_v3,2796668,2797091,-,Pf3D7lncRNA_2057
Pf3D7_13_v3,2805672,2807015,-,Pf3D7lncRNA_2058
Pf3D7_13_v3,2807234,2807986,-,Pf3D7lncRNA_2059
Pf3D7_13_v3,2807700,2809743,+,Pf3D7lncRNA_2060
Pf3D7_13_v3,2827417,2829639,+,Pf3D7lncRNA_2061
Pf3D7_13_v3,2829544,2831133,-,Pf3D7lncRNA_2062
Pf3D7_13_v3,2846510,2847176,-,Pf3D7lncRNA_2063
Pf3D7_13_v3,2848704,2849224,+,Pf3D7lncRNA_2064
Pf3D7_13_v3,2849593,2849981,-,Pf3D7lncRNA_2065
Pf3D7_13_v3,2881474,2881828,-,Pf3D7lncRNA_2066
Pf3D7_13_v3,2884016,2885136,+,Pf3D7lncRNA_2067
Pf3D7_13_v3,2884328,2886635,-,Pf3D7lncRNA_2068
Pf3D7_13_v3,2886542,2887013,+,Pf3D7lncRNA_2069
Pf3D7_14_v3,3043,3687,-,Pf3D7lncRNA_2070
Pf3D7_14_v3,4587,6129,-,Pf3D7lncRNA_2071
Pf3D7_14_v3,6068,6734,+,Pf3D7lncRNA_2072
Pf3D7_14_v3,38721,39194,-,Pf3D7lncRNA_2073
Pf3D7_14_v3,44278,45073,+,Pf3D7lncRNA_2074
Pf3D7_14_v3,44782,45491,-,Pf3D7lncRNA_2075
Pf3D7_14_v3,55031,58566,+,Pf3D7lncRNA_2076
Pf3D7_14_v3,67251,68548,-,Pf3D7lncRNA_2077
Pf3D7_14_v3,88942,90399,+,Pf3D7lncRNA_2078
Pf3D7_14_v3,92412,95606,+,Pf3D7lncRNA_2079
Pf3D7_14_v3,99235,99948,+,Pf3D7lncRNA_2080
Pf3D7_14_v3,119907,120498,+,Pf3D7lncRNA_2081
Pf3D7_14_v3,126140,127388,-,Pf3D7lncRNA_2082
Pf3D7_14_v3,141840,142125,+,Pf3D7lncRNA_2083
Pf3D7_14_v3,146463,146893,+,Pf3D7lncRNA_2084
Pf3D7_14_v3,150341,151280,-,Pf3D7lncRNA_2085
Pf3D7_14_v3,152289,152725,-,Pf3D7lncRNA_2086
Pf3D7_14_v3,163541,163896,+,Pf3D7lncRNA_2087
Pf3D7_14_v3,195289,196637,+,Pf3D7lncRNA_2088
Pf3D7_14_v3,199682,200396,+,Pf3D7lncRNA_2089
Pf3D7_14_v3,246125,247503,+,Pf3D7lncRNA_2090
Pf3D7_14_v3,256504,258125,-,Pf3D7lncRNA_2091
Pf3D7_14_v3,282522,283364,-,Pf3D7lncRNA_2092
Pf3D7_14_v3,286721,287207,-,Pf3D7lncRNA_2093
Pf3D7_14_v3,290059,291884,-,Pf3D7lncRNA_2094
Pf3D7_14_v3,294442,294950,-,Pf3D7lncRNA_2095
Pf3D7_14_v3,295089,295635,-,Pf3D7lncRNA_2096
Pf3D7_14_v3,299532,300044,+,Pf3D7lncRNA_2097
Pf3D7_14_v3,309625,310915,+,Pf3D7lncRNA_2098
Pf3D7_14_v3,320860,321811,-,Pf3D7lncRNA_2099
Pf3D7_14_v3,352918,354345,+,Pf3D7lncRNA_2100
Pf3D7_14_v3,367504,369038,+,Pf3D7lncRNA_2101
Pf3D7_14_v3,384800,385611,-,Pf3D7lncRNA_2102
Pf3D7_14_v3,386336,388164,-,Pf3D7lncRNA_2103
Pf3D7_14_v3,397061,398378,-,Pf3D7lncRNA_2104
Pf3D7_14_v3,419611,419929,-,Pf3D7lncRNA_2105
Pf3D7_14_v3,431737,433444,+,Pf3D7lncRNA_2106
Pf3D7_14_v3,431776,432554,-,Pf3D7lncRNA_2107
Pf3D7_14_v3,444857,445566,-,Pf3D7lncRNA_2108
Pf3D7_14_v3,450521,453679,+,Pf3D7lncRNA_2109
Pf3D7_14_v3,456535,456992,+,Pf3D7lncRNA_2110
Pf3D7_14_v3,470629,470931,-,Pf3D7lncRNA_2111
Pf3D7_14_v3,471487,472266,-,Pf3D7lncRNA_2112
Pf3D7_14_v3,481495,483501,-,Pf3D7lncRNA_2113
Pf3D7_14_v3,492979,494294,+,Pf3D7lncRNA_2114
Pf3D7_14_v3,528216,529025,-,Pf3D7lncRNA_2115
Pf3D7_14_v3,548896,550733,-,Pf3D7lncRNA_2116
Pf3D7_14_v3,555488,557185,+,Pf3D7lncRNA_2117
Pf3D7_14_v3,556843,557855,-,Pf3D7lncRNA_2118
Pf3D7_14_v3,566313,568172,+,Pf3D7lncRNA_2119
Pf3D7_14_v3,567839,569396,-,Pf3D7lncRNA_2120
Pf3D7_14_v3,568440,568920,+,Pf3D7lncRNA_2121
Pf3D7_14_v3,571581,572039,-,Pf3D7lncRNA_2122
Pf3D7_14_v3,572614,573279,-,Pf3D7lncRNA_2123
Pf3D7_14_v3,576585,576932,-,Pf3D7lncRNA_2124
Pf3D7_14_v3,588723,589459,+,Pf3D7lncRNA_2125
Pf3D7_14_v3,598708,598921,+,Pf3D7lncRNA_2126
Pf3D7_14_v3,599165,599488,+,Pf3D7lncRNA_2127
Pf3D7_14_v3,601814,603203,+,Pf3D7lncRNA_2128
Pf3D7_14_v3,610290,611363,-,Pf3D7lncRNA_2129
Pf3D7_14_v3,612824,613537,-,Pf3D7lncRNA_2130
Pf3D7_14_v3,615885,617375,-,Pf3D7lncRNA_2131
Pf3D7_14_v3,633328,636882,+,Pf3D7lncRNA_2132
Pf3D7_14_v3,649079,649682,+,Pf3D7lncRNA_2133
Pf3D7_14_v3,665619,665920,-,Pf3D7lncRNA_2134
Pf3D7_14_v3,691799,693272,-,Pf3D7lncRNA_2135
Pf3D7_14_v3,712231,713582,-,Pf3D7lncRNA_2136
Pf3D7_14_v3,746149,746798,-,Pf3D7lncRNA_2137
Pf3D7_14_v3,747875,748544,-,Pf3D7lncRNA_2138
Pf3D7_14_v3,752379,753089,-,Pf3D7lncRNA_2139
Pf3D7_14_v3,761873,763867,+,Pf3D7lncRNA_2140
Pf3D7_14_v3,773814,774440,-,Pf3D7lncRNA_2141
Pf3D7_14_v3,778833,779174,-,Pf3D7lncRNA_2142
Pf3D7_14_v3,780878,782702,-,Pf3D7lncRNA_2143
Pf3D7_14_v3,782632,783643,+,Pf3D7lncRNA_2144
Pf3D7_14_v3,786426,786779,+,Pf3D7lncRNA_2145
Pf3D7_14_v3,792200,792960,+,Pf3D7lncRNA_2146
Pf3D7_14_v3,812416,813615,+,Pf3D7lncRNA_2147
Pf3D7_14_v3,828388,828942,+,Pf3D7lncRNA_2148
Pf3D7_14_v3,831301,832532,+,Pf3D7lncRNA_2149
Pf3D7_14_v3,845100,845785,-,Pf3D7lncRNA_2150
Pf3D7_14_v3,856733,857161,+,Pf3D7lncRNA_2151
Pf3D7_14_v3,863775,864851,+,Pf3D7lncRNA_2152
Pf3D7_14_v3,867531,867841,+,Pf3D7lncRNA_2153
Pf3D7_14_v3,869361,870732,+,Pf3D7lncRNA_2154
Pf3D7_14_v3,874107,875251,-,Pf3D7lncRNA_2155
Pf3D7_14_v3,876996,878275,+,Pf3D7lncRNA_2156
Pf3D7_14_v3,881773,882641,+,Pf3D7lncRNA_2157
Pf3D7_14_v3,892704,894251,+,Pf3D7lncRNA_2158
Pf3D7_14_v3,897688,898242,+,Pf3D7lncRNA_2159
Pf3D7_14_v3,905546,905807,-,Pf3D7lncRNA_2160
Pf3D7_14_v3,907854,910089,-,Pf3D7lncRNA_2161
Pf3D7_14_v3,911284,913038,-,Pf3D7lncRNA_2162
Pf3D7_14_v3,932133,932870,-,Pf3D7lncRNA_2163
Pf3D7_14_v3,934113,935219,-,Pf3D7lncRNA_2164
Pf3D7_14_v3,945968,947162,-,Pf3D7lncRNA_2165
Pf3D7_14_v3,965850,966336,+,Pf3D7lncRNA_2166
Pf3D7_14_v3,971748,973214,-,Pf3D7lncRNA_2167
Pf3D7_14_v3,979464,979864,+,Pf3D7lncRNA_2168
Pf3D7_14_v3,980132,980427,-,Pf3D7lncRNA_2169
Pf3D7_14_v3,980929,983985,+,Pf3D7lncRNA_2170
Pf3D7_14_v3,985009,985921,+,Pf3D7lncRNA_2171
Pf3D7_14_v3,1002796,1003227,+,Pf3D7lncRNA_2172
Pf3D7_14_v3,1004481,1005051,-,Pf3D7lncRNA_2173
Pf3D7_14_v3,1012785,1013348,+,Pf3D7lncRNA_2174
Pf3D7_14_v3,1017259,1019084,+,Pf3D7lncRNA_2175
Pf3D7_14_v3,1020145,1022857,+,Pf3D7lncRNA_2176
Pf3D7_14_v3,1023883,1024464,+,Pf3D7lncRNA_2177
Pf3D7_14_v3,1040325,1041862,+,Pf3D7lncRNA_2178
Pf3D7_14_v3,1041691,1042276,-,Pf3D7lncRNA_2179
Pf3D7_14_v3,1058667,1060101,-,Pf3D7lncRNA_2180
Pf3D7_14_v3,1060697,1061199,-,Pf3D7lncRNA_2181
Pf3D7_14_v3,1062124,1063385,-,Pf3D7lncRNA_2182
Pf3D7_14_v3,1069548,1071908,-,Pf3D7lncRNA_2183
Pf3D7_14_v3,1090264,1091958,-,Pf3D7lncRNA_2184
Pf3D7_14_v3,1108132,1109577,+,Pf3D7lncRNA_2185
Pf3D7_14_v3,1117125,1117772,+,Pf3D7lncRNA_2186
Pf3D7_14_v3,1125240,1126473,-,Pf3D7lncRNA_2187
Pf3D7_14_v3,1140253,1141047,+,Pf3D7lncRNA_2188
Pf3D7_14_v3,1175233,1175706,-,Pf3D7lncRNA_2189
Pf3D7_14_v3,1183864,1186330,-,Pf3D7lncRNA_2190
Pf3D7_14_v3,1188908,1189409,-,Pf3D7lncRNA_2191
Pf3D7_14_v3,1190337,1190671,-,Pf3D7lncRNA_2192
Pf3D7_14_v3,1209475,1210581,-,Pf3D7lncRNA_2193
Pf3D7_14_v3,1211232,1211847,-,Pf3D7lncRNA_2194
Pf3D7_14_v3,1219662,1220240,+,Pf3D7lncRNA_2195
Pf3D7_14_v3,1229101,1229825,+,Pf3D7lncRNA_2196
Pf3D7_14_v3,1237916,1238608,+,Pf3D7lncRNA_2197
Pf3D7_14_v3,1242813,1243423,-,Pf3D7lncRNA_2198
Pf3D7_14_v3,1244726,1246618,-,Pf3D7lncRNA_2199
Pf3D7_14_v3,1251618,1252572,-,Pf3D7lncRNA_2200
Pf3D7_14_v3,1259471,1263228,-,Pf3D7lncRNA_2201
Pf3D7_14_v3,1292014,1292374,+,Pf3D7lncRNA_2202
Pf3D7_14_v3,1297607,1299409,+,Pf3D7lncRNA_2203
Pf3D7_14_v3,1309026,1309849,-,Pf3D7lncRNA_2204
Pf3D7_14_v3,1331427,1333187,+,Pf3D7lncRNA_2205
Pf3D7_14_v3,1340289,1340549,-,Pf3D7lncRNA_2206
Pf3D7_14_v3,1371341,1372130,-,Pf3D7lncRNA_2207
Pf3D7_14_v3,1377921,1378938,+,Pf3D7lncRNA_2208
Pf3D7_14_v3,1412290,1413217,-,Pf3D7lncRNA_2209
Pf3D7_14_v3,1417082,1417495,+,Pf3D7lncRNA_2210
Pf3D7_14_v3,1418626,1419773,-,Pf3D7lncRNA_2211
Pf3D7_14_v3,1445294,1446693,+,Pf3D7lncRNA_2212
Pf3D7_14_v3,1455900,1456505,+,Pf3D7lncRNA_2213
Pf3D7_14_v3,1456023,1456563,-,Pf3D7lncRNA_2214
Pf3D7_14_v3,1457327,1457639,-,Pf3D7lncRNA_2215
Pf3D7_14_v3,1458766,1460465,-,Pf3D7lncRNA_2216
Pf3D7_14_v3,1475353,1477259,+,Pf3D7lncRNA_2217
Pf3D7_14_v3,1476613,1476983,-,Pf3D7lncRNA_2218
Pf3D7_14_v3,1500172,1501739,+,Pf3D7lncRNA_2219
Pf3D7_14_v3,1512023,1513353,+,Pf3D7lncRNA_2220
Pf3D7_14_v3,1515904,1516157,-,Pf3D7lncRNA_2221
Pf3D7_14_v3,1518581,1519950,-,Pf3D7lncRNA_2222
Pf3D7_14_v3,1521687,1522561,-,Pf3D7lncRNA_2223
Pf3D7_14_v3,1528987,1531051,+,Pf3D7lncRNA_2224
Pf3D7_14_v3,1539924,1541129,+,Pf3D7lncRNA_2225
Pf3D7_14_v3,1543593,1546651,+,Pf3D7lncRNA_2226
Pf3D7_14_v3,1545556,1546066,-,Pf3D7lncRNA_2227
Pf3D7_14_v3,1546232,1546881,-,Pf3D7lncRNA_2228
Pf3D7_14_v3,1562976,1563867,-,Pf3D7lncRNA_2229
Pf3D7_14_v3,1568402,1569910,-,Pf3D7lncRNA_2230
Pf3D7_14_v3,1568619,1569020,+,Pf3D7lncRNA_2231
Pf3D7_14_v3,1572114,1573111,-,Pf3D7lncRNA_2232
Pf3D7_14_v3,1574953,1576998,-,Pf3D7lncRNA_2233
Pf3D7_14_v3,1577837,1580028,-,Pf3D7lncRNA_2234
Pf3D7_14_v3,1592194,1593545,-,Pf3D7lncRNA_2235
Pf3D7_14_v3,1602682,1603647,+,Pf3D7lncRNA_2236
Pf3D7_14_v3,1603814,1604188,-,Pf3D7lncRNA_2237
Pf3D7_14_v3,1604786,1605143,+,Pf3D7lncRNA_2238
Pf3D7_14_v3,1605543,1605867,+,Pf3D7lncRNA_2239
Pf3D7_14_v3,1632303,1633421,+,Pf3D7lncRNA_2240
Pf3D7_14_v3,1637555,1638795,-,Pf3D7lncRNA_2241
Pf3D7_14_v3,1663832,1664223,+,Pf3D7lncRNA_2242
Pf3D7_14_v3,1666536,1667700,-,Pf3D7lncRNA_2243
Pf3D7_14_v3,1676268,1677443,-,Pf3D7lncRNA_2244
Pf3D7_14_v3,1680354,1680963,-,Pf3D7lncRNA_2245
Pf3D7_14_v3,1695876,1697316,+,Pf3D7lncRNA_2246
Pf3D7_14_v3,1727614,1728331,+,Pf3D7lncRNA_2247
Pf3D7_14_v3,1740494,1741456,-,Pf3D7lncRNA_2248
Pf3D7_14_v3,1794392,1795198,+,Pf3D7lncRNA_2249
Pf3D7_14_v3,1826507,1827400,-,Pf3D7lncRNA_2250
Pf3D7_14_v3,1828572,1830014,-,Pf3D7lncRNA_2251
Pf3D7_14_v3,1835942,1836787,+,Pf3D7lncRNA_2252
Pf3D7_14_v3,1846287,1847693,+,Pf3D7lncRNA_2253
Pf3D7_14_v3,1850879,1852053,+,Pf3D7lncRNA_2254
Pf3D7_14_v3,1867948,1870072,-,Pf3D7lncRNA_2255
Pf3D7_14_v3,1877833,1879887,+,Pf3D7lncRNA_2256
Pf3D7_14_v3,1889572,1890410,+,Pf3D7lncRNA_2257
Pf3D7_14_v3,1896436,1896939,+,Pf3D7lncRNA_2258
Pf3D7_14_v3,1905344,1905960,-,Pf3D7lncRNA_2259
Pf3D7_14_v3,1918486,1920682,+,Pf3D7lncRNA_2260
Pf3D7_14_v3,1942809,1944055,+,Pf3D7lncRNA_2261
Pf3D7_14_v3,1958491,1958981,+,Pf3D7lncRNA_2262
Pf3D7_14_v3,1959414,1960816,+,Pf3D7lncRNA_2263
Pf3D7_14_v3,1983589,1984872,+,Pf3D7lncRNA_2264
Pf3D7_14_v3,1999666,2000346,-,Pf3D7lncRNA_2265
Pf3D7_14_v3,2006659,2007743,-,Pf3D7lncRNA_2266
Pf3D7_14_v3,2010512,2013755,-,Pf3D7lncRNA_2267
Pf3D7_14_v3,2026921,2027189,-,Pf3D7lncRNA_2268
Pf3D7_14_v3,2029072,2029992,-,Pf3D7lncRNA_2269
Pf3D7_14_v3,2067864,2068480,+,Pf3D7lncRNA_2270
Pf3D7_14_v3,2075295,2076052,+,Pf3D7lncRNA_2271
Pf3D7_14_v3,2087822,2088569,+,Pf3D7lncRNA_2272
Pf3D7_14_v3,2088353,2089429,-,Pf3D7lncRNA_2273
Pf3D7_14_v3,2090513,2093246,-,Pf3D7lncRNA_2274
Pf3D7_14_v3,2102023,2103911,+,Pf3D7lncRNA_2275
Pf3D7_14_v3,2103426,2104407,-,Pf3D7lncRNA_2276
Pf3D7_14_v3,2106229,2107814,-,Pf3D7lncRNA_2277
Pf3D7_14_v3,2115831,2116693,+,Pf3D7lncRNA_2278
Pf3D7_14_v3,2138703,2141130,-,Pf3D7lncRNA_2279
Pf3D7_14_v3,2146999,2147914,-,Pf3D7lncRNA_2280
Pf3D7_14_v3,2164651,2166651,-,Pf3D7lncRNA_2281
Pf3D7_14_v3,2176500,2176829,+,Pf3D7lncRNA_2282
Pf3D7_14_v3,2252817,2254533,+,Pf3D7lncRNA_2283
Pf3D7_14_v3,2256487,2258864,-,Pf3D7lncRNA_2284
Pf3D7_14_v3,2264926,2265852,+,Pf3D7lncRNA_2285
Pf3D7_14_v3,2265182,2266068,-,Pf3D7lncRNA_2286
Pf3D7_14_v3,2278146,2278624,+,Pf3D7lncRNA_2287
Pf3D7_14_v3,2283360,2283632,+,Pf3D7lncRNA_2288
Pf3D7_14_v3,2293412,2293751,+,Pf3D7lncRNA_2289
Pf3D7_14_v3,2294216,2294482,-,Pf3D7lncRNA_2290
Pf3D7_14_v3,2308971,2309460,+,Pf3D7lncRNA_2291
Pf3D7_14_v3,2327589,2328617,+,Pf3D7lncRNA_2292
Pf3D7_14_v3,2339038,2339448,+,Pf3D7lncRNA_2293
Pf3D7_14_v3,2345076,2346121,+,Pf3D7lncRNA_2294
Pf3D7_14_v3,2349115,2350864,+,Pf3D7lncRNA_2295
Pf3D7_14_v3,2364334,2366169,-,Pf3D7lncRNA_2296
Pf3D7_14_v3,2385718,2387299,-,Pf3D7lncRNA_2297
Pf3D7_14_v3,2397516,2398267,+,Pf3D7lncRNA_2298
Pf3D7_14_v3,2404184,2405753,-,Pf3D7lncRNA_2299
Pf3D7_14_v3,2413551,2413846,+,Pf3D7lncRNA_2300
Pf3D7_14_v3,2414423,2415375,+,Pf3D7lncRNA_2301
Pf3D7_14_v3,2419454,2420204,-,Pf3D7lncRNA_2302
Pf3D7_14_v3,2435025,2435998,+,Pf3D7lncRNA_2303
Pf3D7_14_v3,2439976,2440603,-,Pf3D7lncRNA_2304
Pf3D7_14_v3,2453449,2453933,-,Pf3D7lncRNA_2305
Pf3D7_14_v3,2462936,2463696,-,Pf3D7lncRNA_2306
Pf3D7_14_v3,2471176,2472993,-,Pf3D7lncRNA_2307
Pf3D7_14_v3,2476975,2478669,+,Pf3D7lncRNA_2308
Pf3D7_14_v3,2480078,2481919,-,Pf3D7lncRNA_2309
Pf3D7_14_v3,2483479,2484993,-,Pf3D7lncRNA_2310
Pf3D7_14_v3,2487280,2489020,-,Pf3D7lncRNA_2311
Pf3D7_14_v3,2489728,2490953,-,Pf3D7lncRNA_2312
Pf3D7_14_v3,2530237,2530849,+,Pf3D7lncRNA_2313
Pf3D7_14_v3,2543056,2543807,+,Pf3D7lncRNA_2314
Pf3D7_14_v3,2555708,2556934,+,Pf3D7lncRNA_2315
Pf3D7_14_v3,2555953,2557458,-,Pf3D7lncRNA_2316
Pf3D7_14_v3,2564288,2565481,+,Pf3D7lncRNA_2317
Pf3D7_14_v3,2568406,2568684,+,Pf3D7lncRNA_2318
Pf3D7_14_v3,2591184,2591932,+,Pf3D7lncRNA_2319
Pf3D7_14_v3,2628063,2628816,+,Pf3D7lncRNA_2320
Pf3D7_14_v3,2630190,2630412,+,Pf3D7lncRNA_2321
Pf3D7_14_v3,2633495,2634110,+,Pf3D7lncRNA_2322
Pf3D7_14_v3,2634692,2635110,-,Pf3D7lncRNA_2323
Pf3D7_14_v3,2635785,2637073,-,Pf3D7lncRNA_2324
Pf3D7_14_v3,2648370,2648901,+,Pf3D7lncRNA_2325
Pf3D7_14_v3,2658746,2660860,+,Pf3D7lncRNA_2326
Pf3D7_14_v3,2682331,2682945,-,Pf3D7lncRNA_2327
Pf3D7_14_v3,2714375,2715186,+,Pf3D7lncRNA_2328
Pf3D7_14_v3,2720554,2722603,+,Pf3D7lncRNA_2329
Pf3D7_14_v3,2721650,2721995,-,Pf3D7lncRNA_2330
Pf3D7_14_v3,2728465,2728955,-,Pf3D7lncRNA_2331
Pf3D7_14_v3,2734305,2735803,-,Pf3D7lncRNA_2332
Pf3D7_14_v3,2767960,2769621,-,Pf3D7lncRNA_2333
Pf3D7_14_v3,2798066,2799159,+,Pf3D7lncRNA_2334
Pf3D7_14_v3,2799335,2800849,+,Pf3D7lncRNA_2335
Pf3D7_14_v3,2800725,2801830,-,Pf3D7lncRNA_2336
Pf3D7_14_v3,2803477,2804104,-,Pf3D7lncRNA_2337
Pf3D7_14_v3,2804839,2806433,-,Pf3D7lncRNA_2338
Pf3D7_14_v3,2821869,2824747,-,Pf3D7lncRNA_2339
