lnc_id,lnc_chr,lnc_start,lnc_end,lnc_strand,gene_id,gene_name,gene_chr,gene_start,gene_end,gene_strand,orientation
bowtie_circ_002434,Pf3D7_11_v3,1495268,1495406,+,PF3D7_1138000,NA,Pf3D7_11_v3,1487594,1496143,+,sense
Pf3D7lncRNA_1485,Pf3D7_11_v3,1501256,1501626,+,PF3D7_1138400,NA,Pf3D7_11_v3,1501011,1513691,-,antisense
bowtie_circ_001603,Pf3D7_11_v3,1533415,1535531,-,PF3D7_1138800,NA,Pf3D7_11_v3,1533252,1539856,-,sense
Pf3D7lncRNA_1496,Pf3D7_11_v3,1576823,1577503,+,PF3D7_1139500,NA,Pf3D7_11_v3,1576132,1578978,-,antisense
Pf3D7lncRNA_1501,Pf3D7_11_v3,1618088,1619652,+,PF3D7_1140600,NA,Pf3D7_11_v3,1616416,1621890,-,antisense
TCONS_00005498,Pf3D7_11_v3,1672532,1673495,+,PF3D7_1141800,NA,Pf3D7_11_v3,1672519,1674557,-,antisense
bowtie_circ_005455,Pf3D7_11_v3,1688297,1688437,+,PF3D7_1142100,NA,Pf3D7_11_v3,1681868,1690084,-,antisense
bowtie_circ_004537,Pf3D7_11_v3,1708527,1708642,-,PF3D7_1142600,NA,Pf3D7_11_v3,1708066,1708679,-,sense
bowtie_circ_000054,Pf3D7_11_v3,1721158,1721413,+,PF3D7_1143100,NA,Pf3D7_11_v3,1720047,1724861,-,antisense
bowtie_circ_002270,Pf3D7_11_v3,1722001,1722104,-,PF3D7_1143100,NA,Pf3D7_11_v3,1720047,1724861,-,sense
bowtie_circ_005386,Pf3D7_11_v3,1735795,1736458,+,PF3D7_1143400,NA,Pf3D7_11_v3,1735126,1736572,+,sense
bowtie_circ_004498,Pf3D7_11_v3,1735994,1736458,+,PF3D7_1143400,NA,Pf3D7_11_v3,1735126,1736572,+,sense
bowtie_circ_001842,Pf3D7_11_v3,1789382,1789482,+,PF3D7_1145200,NA,Pf3D7_11_v3,1789323,1795370,-,antisense
bowtie_circ_005646,Pf3D7_11_v3,1790004,1790206,-,PF3D7_1145200,NA,Pf3D7_11_v3,1789323,1795370,-,sense
bowtie_circ_005094,Pf3D7_11_v3,1790690,1790797,-,PF3D7_1145200,NA,Pf3D7_11_v3,1789323,1795370,-,sense
bowtie_circ_000993,Pf3D7_11_v3,1834605,1834737,+,PF3D7_1146600,NA,Pf3D7_11_v3,1834401,1838773,+,sense
bowtie_circ_004209,Pf3D7_11_v3,1834605,1834809,+,PF3D7_1146600,NA,Pf3D7_11_v3,1834401,1838773,+,sense
Pf3D7lncRNA_1526,Pf3D7_11_v3,1931659,1933002,-,PF3D7_1148640,NA,Pf3D7_11_v3,1928934,1933138,+,antisense
bowtie_circ_001706,Pf3D7_11_v3,1955320,1955443,+,PF3D7_1149000,NA,Pf3D7_11_v3,1950210,1968726,+,sense
bowtie_circ_001541,Pf3D7_11_v3,1956553,1956745,+,PF3D7_1149000,NA,Pf3D7_11_v3,1950210,1968726,+,sense
bowtie_circ_002093,Pf3D7_11_v3,1960474,1960591,+,PF3D7_1149000,NA,Pf3D7_11_v3,1950210,1968726,+,sense
bowtie_circ_000137,Pf3D7_11_v3,1961815,1961941,+,PF3D7_1149000,NA,Pf3D7_11_v3,1950210,1968726,+,sense
bowtie_circ_001641,Pf3D7_11_v3,1965462,1965645,+,PF3D7_1149000,NA,Pf3D7_11_v3,1950210,1968726,+,sense
bowtie_circ_003770,Pf3D7_11_v3,1965532,1965633,+,PF3D7_1149000,NA,Pf3D7_11_v3,1950210,1968726,+,sense
bowtie_circ_003871,Pf3D7_11_v3,1965532,1965663,+,PF3D7_1149000,NA,Pf3D7_11_v3,1950210,1968726,+,sense
bowtie_circ_002038,Pf3D7_11_v3,1966634,1966760,-,PF3D7_1149000,NA,Pf3D7_11_v3,1950210,1968726,+,antisense
bowtie_circ_001316,Pf3D7_11_v3,1966705,1966831,-,PF3D7_1149000,NA,Pf3D7_11_v3,1950210,1968726,+,antisense
bowtie_circ_005413,Pf3D7_11_v3,1968214,1968355,+,PF3D7_1149000,NA,Pf3D7_11_v3,1950210,1968726,+,sense
bowtie_circ_003530,Pf3D7_11_v3,1977875,1978034,+,PF3D7_1149200,NA,Pf3D7_11_v3,1976407,1979804,+,sense
TCONS_00006461,Pf3D7_12_v3,20715,22294,-,PF3D7_1200100,NA,Pf3D7_12_v3,16973,24497,+,antisense
Pf3D7lncRNA_1538,Pf3D7_12_v3,22074,22616,-,PF3D7_1200100,NA,Pf3D7_12_v3,16973,24497,+,antisense
TCONS_00006464,Pf3D7_12_v3,37922,40412,-,PF3D7_1200400,NA,Pf3D7_12_v3,32703,41940,+,antisense
Pf3D7lncRNA_1543,Pf3D7_12_v3,40081,40564,-,PF3D7_1200400,NA,Pf3D7_12_v3,32703,41940,+,antisense
Pf3D7lncRNA_1548,Pf3D7_12_v3,48314,50186,+,PF3D7_1200600,NA,Pf3D7_12_v3,46788,56805,-,antisense
TCONS_00006010,Pf3D7_12_v3,48475,50645,+,PF3D7_1200600,NA,Pf3D7_12_v3,46788,56805,-,antisense
bowtie_circ_003727,Pf3D7_12_v3,61561,61947,-,PF3D7_1200700,NA,Pf3D7_12_v3,61556,64336,-,sense
bowtie_circ_005507,Pf3D7_12_v3,61626,61872,-,PF3D7_1200700,NA,Pf3D7_12_v3,61556,64336,-,sense
bowtie_circ_005402,Pf3D7_12_v3,61935,62078,-,PF3D7_1200700,NA,Pf3D7_12_v3,61556,64336,-,sense
bowtie_circ_002594,Pf3D7_12_v3,62779,63054,-,PF3D7_1200700,NA,Pf3D7_12_v3,61556,64336,-,sense
bowtie_circ_005045,Pf3D7_12_v3,62894,63018,-,PF3D7_1200700,NA,Pf3D7_12_v3,61556,64336,-,sense
bowtie_circ_004789,Pf3D7_12_v3,63054,63235,-,PF3D7_1200700,NA,Pf3D7_12_v3,61556,64336,-,sense
bowtie_circ_002422,Pf3D7_12_v3,73695,73815,-,PF3D7_1200900,NA,Pf3D7_12_v3,73229,74522,-,sense
bowtie_circ_003541,Pf3D7_12_v3,77550,77652,-,PF3D7_1201000,NA,Pf3D7_12_v3,76846,79067,-,sense
bowtie_circ_003725,Pf3D7_12_v3,77550,77682,-,PF3D7_1201000,NA,Pf3D7_12_v3,76846,79067,-,sense
bowtie_circ_003327,Pf3D7_12_v3,78212,78317,-,PF3D7_1201000,NA,Pf3D7_12_v3,76846,79067,-,sense
Pf3D7lncRNA_1554,Pf3D7_12_v3,81649,81958,+,PF3D7_1201100,NA,Pf3D7_12_v3,81449,84451,-,antisense
bowtie_circ_004290,Pf3D7_12_v3,114735,114849,+,PF3D7_1202100,NA,Pf3D7_12_v3,113787,115923,+,sense
bowtie_circ_002879,Pf3D7_12_v3,117070,117230,-,PF3D7_1202200,NA,Pf3D7_12_v3,116475,117449,-,sense
bowtie_circ_005276,Pf3D7_12_v3,148466,148805,-,PF3D7_1202600,NA,Pf3D7_12_v3,148238,155478,-,sense
bowtie_circ_003448,Pf3D7_12_v3,148466,149369,-,PF3D7_1202600,NA,Pf3D7_12_v3,148238,155478,-,sense
bowtie_circ_000135,Pf3D7_12_v3,148983,149369,-,PF3D7_1202600,NA,Pf3D7_12_v3,148238,155478,-,sense
bowtie_circ_004489,Pf3D7_12_v3,162583,162709,-,PF3D7_1202900,NA,Pf3D7_12_v3,162429,162722,-,sense
TCONS_00006032,Pf3D7_12_v3,190148,190928,+,PF3D7_1203800,NA,Pf3D7_12_v3,190105,193113,-,antisense
Pf3D7lncRNA_1568,Pf3D7_12_v3,190846,193104,-,PF3D7_1203800,NA,Pf3D7_12_v3,190105,193113,-,sense
Pf3D7lncRNA_1569,Pf3D7_12_v3,190863,191302,+,PF3D7_1203800,NA,Pf3D7_12_v3,190105,193113,-,antisense
Pf3D7lncRNA_1570,Pf3D7_12_v3,191518,192158,+,PF3D7_1203800,NA,Pf3D7_12_v3,190105,193113,-,antisense
bowtie_circ_003397,Pf3D7_12_v3,194628,195246,+,PF3D7_1203900,NA,Pf3D7_12_v3,194144,195462,+,sense
bowtie_circ_001103,Pf3D7_12_v3,217703,218086,+,PF3D7_1204900,NA,Pf3D7_12_v3,217184,218239,+,sense
bowtie_circ_004357,Pf3D7_12_v3,245223,245357,+,PF3D7_1205500,NA,Pf3D7_12_v3,242811,248168,+,sense
TCONS_00006052,Pf3D7_12_v3,272334,272909,+,PF3D7_1206100,NA,Pf3D7_12_v3,272320,274742,-,antisense
bowtie_circ_005706,Pf3D7_12_v3,281807,281912,-,PF3D7_1206300,NA,Pf3D7_12_v3,281020,289302,-,sense
bowtie_circ_001822,Pf3D7_12_v3,298589,298700,-,PF3D7_1206600,NA,Pf3D7_12_v3,294997,299349,-,sense
bowtie_circ_002308,Pf3D7_12_v3,302465,302625,-,PF3D7_1206700,NA,Pf3D7_12_v3,301129,302826,-,sense
bowtie_circ_003202,Pf3D7_12_v3,320523,320670,-,PF3D7_1207000,NA,Pf3D7_12_v3,313869,321908,-,sense
bowtie_circ_001357,Pf3D7_12_v3,326428,326544,-,PF3D7_1207100,NA,Pf3D7_12_v3,324336,326858,-,sense
TCONS_00006555,Pf3D7_12_v3,444114,444964,-,PF3D7_1209600,NA,Pf3D7_12_v3,443680,444987,+,antisense
TCONS_00006087,Pf3D7_12_v3,476877,477939,+,PF3D7_1210700,NA,Pf3D7_12_v3,476577,478370,-,antisense
bowtie_circ_004454,Pf3D7_12_v3,544933,545259,+,PF3D7_1212300,NA,Pf3D7_12_v3,543518,548532,+,sense
bowtie_circ_001163,Pf3D7_12_v3,561537,561750,+,PF3D7_1212700,NA,Pf3D7_12_v3,558047,562180,-,antisense
bowtie_circ_004397,Pf3D7_12_v3,570208,570366,+,PF3D7_1212900,NA,Pf3D7_12_v3,568569,571835,-,antisense
bowtie_circ_002111,Pf3D7_12_v3,595955,596072,-,PF3D7_1213900,NA,Pf3D7_12_v3,595167,598776,-,sense
bowtie_circ_000941,Pf3D7_12_v3,596292,596475,-,PF3D7_1213900,NA,Pf3D7_12_v3,595167,598776,-,sense
TCONS_00006602,Pf3D7_12_v3,604992,606541,-,PF3D7_1214100,NA,Pf3D7_12_v3,602428,606962,+,antisense
bowtie_circ_002548,Pf3D7_12_v3,670825,671080,+,PF3D7_1216900,NA,Pf3D7_12_v3,670447,673266,+,sense
bowtie_circ_004808,Pf3D7_12_v3,670843,670960,+,PF3D7_1216900,NA,Pf3D7_12_v3,670447,673266,+,sense
bowtie_circ_004437,Pf3D7_12_v3,718475,718594,+,PF3D7_1218300,NA,Pf3D7_12_v3,717955,719820,+,sense
bowtie_circ_002685,Pf3D7_12_v3,721097,721449,-,PF3D7_1218400,NA,Pf3D7_12_v3,720886,723448,-,sense
bowtie_circ_001569,Pf3D7_12_v3,721338,722051,-,PF3D7_1218400,NA,Pf3D7_12_v3,720886,723448,-,sense
bowtie_circ_004804,Pf3D7_12_v3,726958,727093,-,PF3D7_1218500,NA,Pf3D7_12_v3,725841,729837,-,sense
bowtie_circ_005351,Pf3D7_12_v3,789753,789972,-,PF3D7_1219600,NA,Pf3D7_12_v3,785571,790673,-,sense
Pf3D7lncRNA_1626,Pf3D7_12_v3,824664,825152,+,PF3D7_1220700,NA,Pf3D7_12_v3,822958,827712,-,antisense
bowtie_circ_003851,Pf3D7_12_v3,831667,831952,-,PF3D7_1220900,NA,Pf3D7_12_v3,831252,832052,-,sense
bowtie_circ_002202,Pf3D7_12_v3,831841,831952,-,PF3D7_1220900,NA,Pf3D7_12_v3,831252,832052,-,sense
bowtie_circ_001805,Pf3D7_12_v3,838801,838978,-,PF3D7_1221000,NA,Pf3D7_12_v3,836912,843901,-,sense
bowtie_circ_004212,Pf3D7_12_v3,884372,884578,+,PF3D7_1222300,NA,Pf3D7_12_v3,883567,886032,-,antisense
bowtie_circ_001990,Pf3D7_12_v3,885461,885584,-,PF3D7_1222300,NA,Pf3D7_12_v3,883567,886032,-,sense
Pf3D7lncRNA_1634,Pf3D7_12_v3,896805,897427,-,PF3D7_1222400,NA,Pf3D7_12_v3,890581,898257,+,antisense
bowtie_circ_004596,Pf3D7_12_v3,899689,900377,-,PF3D7_1222500,NA,Pf3D7_12_v3,899198,901076,-,sense
bowtie_circ_001510,Pf3D7_12_v3,928261,928434,+,PF3D7_1223100,NA,Pf3D7_12_v3,927825,929991,-,antisense
bowtie_circ_004079,Pf3D7_12_v3,928523,928667,-,PF3D7_1223100,NA,Pf3D7_12_v3,927825,929991,-,sense
bowtie_circ_003651,Pf3D7_12_v3,937831,937960,-,PF3D7_1223300,NA,Pf3D7_12_v3,934971,938639,-,sense
bowtie_circ_005462,Pf3D7_12_v3,974608,974740,+,PF3D7_1224000,NA,Pf3D7_12_v3,974372,975541,+,sense
bowtie_circ_000725,Pf3D7_12_v3,989084,989215,+,PF3D7_1224300,NA,Pf3D7_12_v3,988628,991255,+,sense
bowtie_circ_005541,Pf3D7_12_v3,989483,989585,+,PF3D7_1224300,NA,Pf3D7_12_v3,988628,991255,+,sense
bowtie_circ_002945,Pf3D7_12_v3,989489,989657,+,PF3D7_1224300,NA,Pf3D7_12_v3,988628,991255,+,sense
bowtie_circ_005509,Pf3D7_12_v3,989528,989675,+,PF3D7_1224300,NA,Pf3D7_12_v3,988628,991255,+,sense
bowtie_circ_005688,Pf3D7_12_v3,990308,990416,-,PF3D7_1224300,NA,Pf3D7_12_v3,988628,991255,+,antisense
bowtie_circ_002007,Pf3D7_12_v3,1033797,1033935,+,PF3D7_1225500,NA,Pf3D7_12_v3,1033551,1035112,+,sense
bowtie_circ_001153,Pf3D7_12_v3,1042565,1042737,-,PF3D7_1225700,NA,Pf3D7_12_v3,1039410,1043915,-,sense
bowtie_circ_004147,Pf3D7_12_v3,1046981,1047110,+,PF3D7_1225800,NA,Pf3D7_12_v3,1045995,1049831,+,sense
Pf3D7lncRNA_1647,Pf3D7_12_v3,1053302,1053647,+,PF3D7_1226000,NA,Pf3D7_12_v3,1053296,1056282,-,antisense
bowtie_circ_002094,Pf3D7_12_v3,1066054,1066195,+,PF3D7_1226300,NA,Pf3D7_12_v3,1065796,1066683,+,sense
bowtie_circ_003545,Pf3D7_12_v3,1067661,1069048,-,PF3D7_1226400,NA,Pf3D7_12_v3,1067470,1071309,-,sense
Pf3D7lncRNA_1654,Pf3D7_12_v3,1114091,1114472,+,PF3D7_1227500,NA,Pf3D7_12_v3,1114025,1121093,-,antisense
bowtie_circ_005254,Pf3D7_12_v3,1126700,1126805,+,PF3D7_1227600,NA,Pf3D7_12_v3,1124788,1128340,+,sense
bowtie_circ_000065,Pf3D7_12_v3,1162755,1162869,-,PF3D7_1228600,NA,Pf3D7_12_v3,1160729,1162960,-,sense
bowtie_circ_001245,Pf3D7_12_v3,1195784,1195895,-,PF3D7_1229100,NA,Pf3D7_12_v3,1192888,1199214,-,sense
bowtie_circ_003025,Pf3D7_12_v3,1196878,1197094,+,PF3D7_1229100,NA,Pf3D7_12_v3,1192888,1199214,-,antisense
bowtie_circ_003675,Pf3D7_12_v3,1197491,1197638,-,PF3D7_1229100,NA,Pf3D7_12_v3,1192888,1199214,-,sense
bowtie_circ_001210,Pf3D7_12_v3,1206460,1206604,+,PF3D7_1229300,NA,Pf3D7_12_v3,1204991,1207963,+,sense
Pf3D7lncRNA_1660,Pf3D7_12_v3,1228140,1228355,+,PF3D7_1229900,NA,Pf3D7_12_v3,1228063,1233005,-,antisense
bowtie_circ_000577,Pf3D7_12_v3,1228465,1228846,-,PF3D7_1229900,NA,Pf3D7_12_v3,1228063,1233005,-,sense
bowtie_circ_002254,Pf3D7_12_v3,1234390,1235957,+,PF3D7_1230000,NA,Pf3D7_12_v3,1233696,1241287,+,sense
bowtie_circ_002578,Pf3D7_12_v3,1265396,1265501,+,PF3D7_1230800,NA,Pf3D7_12_v3,1263661,1265593,+,sense
bowtie_circ_004884,Pf3D7_12_v3,1273818,1273960,+,PF3D7_1231000,NA,Pf3D7_12_v3,1271140,1274855,+,sense
Pf3D7lncRNA_1668,Pf3D7_12_v3,1276401,1276605,-,PF3D7_1231100,NA,Pf3D7_12_v3,1276257,1277734,+,antisense
bowtie_circ_004796,Pf3D7_12_v3,1276436,1276833,+,PF3D7_1231100,NA,Pf3D7_12_v3,1276257,1277734,+,sense
bowtie_circ_000477,Pf3D7_12_v3,1291297,1291404,+,PF3D7_1231400,NA,Pf3D7_12_v3,1290685,1297069,-,antisense
Pf3D7lncRNA_1679,Pf3D7_12_v3,1329970,1330400,+,PF3D7_1232100,NA,Pf3D7_12_v3,1328311,1331371,-,antisense
bowtie_circ_002689,Pf3D7_12_v3,1330354,1331366,-,PF3D7_1232100,NA,Pf3D7_12_v3,1328311,1331371,-,sense
bowtie_circ_002545,Pf3D7_12_v3,1340848,1341046,-,PF3D7_1232500,NA,Pf3D7_12_v3,1339845,1343314,-,sense
bowtie_circ_000607,Pf3D7_12_v3,1340866,1341064,-,PF3D7_1232500,NA,Pf3D7_12_v3,1339845,1343314,-,sense
bowtie_circ_000012,Pf3D7_12_v3,1340884,1341046,-,PF3D7_1232500,NA,Pf3D7_12_v3,1339845,1343314,-,sense
bowtie_circ_004874,Pf3D7_12_v3,1340884,1341064,-,PF3D7_1232500,NA,Pf3D7_12_v3,1339845,1343314,-,sense
bowtie_circ_003854,Pf3D7_12_v3,1341833,1341944,+,PF3D7_1232500,NA,Pf3D7_12_v3,1339845,1343314,-,antisense
bowtie_circ_003990,Pf3D7_12_v3,1347056,1348610,+,PF3D7_1232700,NA,Pf3D7_12_v3,1346052,1350512,+,sense
Pf3D7lncRNA_1682,Pf3D7_12_v3,1351727,1352254,+,PF3D7_1232900,NA,Pf3D7_12_v3,1351482,1354104,-,antisense
bowtie_circ_002053,Pf3D7_12_v3,1388022,1388284,+,PF3D7_1233600,NA,Pf3D7_12_v3,1385707,1402218,+,sense
bowtie_circ_002575,Pf3D7_12_v3,1456432,1456801,+,PF3D7_1234800,NA,Pf3D7_12_v3,1452606,1457227,+,sense
bowtie_circ_005604,Pf3D7_12_v3,1474043,1474252,+,PF3D7_1235300,NA,Pf3D7_12_v3,1470713,1475701,+,sense
bowtie_circ_004901,Pf3D7_12_v3,1507557,1507723,+,PF3D7_1236100,NA,Pf3D7_12_v3,1506932,1508269,-,antisense
TCONS_00006795,Pf3D7_12_v3,1569103,1570243,-,PF3D7_1237600,NA,Pf3D7_12_v3,1568605,1570569,+,antisense
bowtie_circ_001710,Pf3D7_12_v3,1636707,1636827,-,PF3D7_1239200,NA,Pf3D7_12_v3,1634695,1642428,+,antisense
bowtie_circ_004898,Pf3D7_12_v3,1640650,1640788,+,PF3D7_1239200,NA,Pf3D7_12_v3,1634695,1642428,+,sense
bowtie_circ_003324,Pf3D7_12_v3,1641096,1641306,+,PF3D7_1239200,NA,Pf3D7_12_v3,1634695,1642428,+,sense
bowtie_circ_001282,Pf3D7_12_v3,1657871,1658065,+,PF3D7_1239700,NA,Pf3D7_12_v3,1655487,1658129,+,sense
bowtie_circ_002991,Pf3D7_12_v3,1675896,1675997,+,PF3D7_1239800,NA,Pf3D7_12_v3,1660451,1677754,+,sense
TCONS_00006818,Pf3D7_12_v3,1699464,1701021,-,PF3D7_1240300,NA,Pf3D7_12_v3,1694150,1703087,+,antisense
Pf3D7lncRNA_1705,Pf3D7_12_v3,1700767,1701365,-,PF3D7_1240300,NA,Pf3D7_12_v3,1694150,1703087,+,antisense
Pf3D7lncRNA_1707,Pf3D7_12_v3,1709929,1710470,-,PF3D7_1240400,NA,Pf3D7_12_v3,1704512,1712490,+,antisense
Pf3D7lncRNA_1709,Pf3D7_12_v3,1721349,1721652,-,PF3D7_1240600,NA,Pf3D7_12_v3,1719574,1727456,+,antisense
Pf3D7lncRNA_1710,Pf3D7_12_v3,1725369,1725833,-,PF3D7_1240600,NA,Pf3D7_12_v3,1719574,1727456,+,antisense
TCONS_00006821,Pf3D7_12_v3,1739141,1741412,-,PF3D7_1240900,NA,Pf3D7_12_v3,1735543,1743408,+,antisense
Pf3D7lncRNA_1714,Pf3D7_12_v3,1740218,1741591,-,PF3D7_1240900,NA,Pf3D7_12_v3,1735543,1743408,+,antisense
Pf3D7lncRNA_1717,Pf3D7_12_v3,1760529,1760934,+,PF3D7_1241400,NA,Pf3D7_12_v3,1760416,1766391,-,antisense
bowtie_circ_005450,Pf3D7_12_v3,1847905,1848077,+,PF3D7_1244100,NA,Pf3D7_12_v3,1847677,1852156,+,sense
bowtie_circ_003673,Pf3D7_12_v3,1848537,1848663,+,PF3D7_1244100,NA,Pf3D7_12_v3,1847677,1852156,+,sense
Pf3D7lncRNA_1729,Pf3D7_12_v3,1889529,1889918,+,PF3D7_1245200,NA,Pf3D7_12_v3,1888250,1892698,-,antisense
bowtie_circ_000878,Pf3D7_12_v3,1897219,1898503,+,PF3D7_1245500,NA,Pf3D7_12_v3,1896891,1899837,+,sense
bowtie_circ_000913,Pf3D7_12_v3,1908404,1908594,+,PF3D7_1245800,NA,Pf3D7_12_v3,1908149,1909764,+,sense
Pf3D7lncRNA_1732,Pf3D7_12_v3,1915930,1917501,-,PF3D7_1246100,NA,Pf3D7_12_v3,1915749,1917798,+,antisense
bowtie_circ_005163,Pf3D7_12_v3,1920829,1920949,+,PF3D7_1246200,NA,Pf3D7_12_v3,1920784,1921914,+,sense
bowtie_circ_005651,Pf3D7_12_v3,1920829,1920973,+,PF3D7_1246200,NA,Pf3D7_12_v3,1920784,1921914,+,sense
bowtie_circ_003338,Pf3D7_12_v3,1927637,1928341,+,PF3D7_1246300,NA,Pf3D7_12_v3,1925642,1929438,+,sense
bowtie_circ_004162,Pf3D7_12_v3,1927667,1927814,+,PF3D7_1246300,NA,Pf3D7_12_v3,1925642,1929438,+,sense
bowtie_circ_004783,Pf3D7_12_v3,1949879,1950001,+,PF3D7_1247100,NA,Pf3D7_12_v3,1949594,1950493,+,sense
bowtie_circ_003195,Pf3D7_12_v3,1975532,1975642,+,PF3D7_1248100,NA,Pf3D7_12_v3,1975172,1976437,+,sense
bowtie_circ_001936,Pf3D7_12_v3,1984109,1984219,-,PF3D7_1248500,NA,Pf3D7_12_v3,1983480,1984349,-,sense
bowtie_circ_004499,Pf3D7_12_v3,1997742,1997883,+,PF3D7_1248700,NA,Pf3D7_12_v3,1994775,2000744,+,sense
Pf3D7lncRNA_1746,Pf3D7_12_v3,2030314,2032608,+,PF3D7_1249800,NA,Pf3D7_12_v3,2030004,2039852,-,antisense
Pf3D7lncRNA_1749,Pf3D7_12_v3,2061244,2061926,-,PF3D7_1250200,NA,Pf3D7_12_v3,2059108,2063227,+,antisense
bowtie_circ_004906,Pf3D7_12_v3,2121430,2121827,-,PF3D7_1252100,NA,Pf3D7_12_v3,2114628,2122487,-,sense
bowtie_circ_001085,Pf3D7_12_v3,2172100,2172212,+,PF3D7_1253100,NA,Pf3D7_12_v3,2171342,2172349,+,sense
Pf3D7lncRNA_1778,Pf3D7_12_v3,2242847,2243499,+,PF3D7_1255200,NA,Pf3D7_12_v3,2241271,2248962,-,antisense
TCONS_00006458,Pf3D7_12_v3,2243446,2245007,+,PF3D7_1255200,NA,Pf3D7_12_v3,2241271,2248962,-,antisense
TCONS_00007520,Pf3D7_13_v3,25595,26782,-,PF3D7_1300100,NA,Pf3D7_13_v3,21364,28787,+,antisense
Pf3D7lncRNA_1781,Pf3D7_13_v3,26640,27034,-,PF3D7_1300100,NA,Pf3D7_13_v3,21364,28787,+,antisense
bowtie_circ_004824,Pf3D7_13_v3,43904,44073,-,PF3D7_1300300,NA,Pf3D7_13_v3,33959,44742,-,sense
bowtie_circ_003843,Pf3D7_13_v3,100022,100146,-,PF3D7_1301700,NA,Pf3D7_13_v3,99548,100521,+,antisense
Pf3D7lncRNA_1796,Pf3D7_13_v3,148961,149688,-,PF3D7_1302700,NA,Pf3D7_13_v3,145174,150198,+,antisense
bowtie_circ_001270,Pf3D7_13_v3,151216,151342,-,PF3D7_1302800,NA,Pf3D7_13_v3,150783,151635,-,sense
bowtie_circ_005371,Pf3D7_13_v3,185374,185474,-,PF3D7_1303800,NA,Pf3D7_13_v3,184845,212660,-,sense
bowtie_circ_005317,Pf3D7_13_v3,197290,197404,-,PF3D7_1303800,NA,Pf3D7_13_v3,184845,212660,-,sense
bowtie_circ_002550,Pf3D7_13_v3,210275,210392,-,PF3D7_1303800,NA,Pf3D7_13_v3,184845,212660,-,sense
bowtie_circ_002812,Pf3D7_13_v3,297353,297470,-,PF3D7_1306400,NA,Pf3D7_13_v3,297178,298359,-,sense
Pf3D7lncRNA_1807,Pf3D7_13_v3,340946,341677,+,PF3D7_1307600,NA,Pf3D7_13_v3,339927,341888,-,antisense
bowtie_circ_002407,Pf3D7_13_v3,364868,365035,-,PF3D7_1308200,NA,Pf3D7_13_v3,361166,368495,-,sense
bowtie_circ_002152,Pf3D7_13_v3,366865,367075,-,PF3D7_1308200,NA,Pf3D7_13_v3,361166,368495,-,sense
bowtie_circ_000344,Pf3D7_13_v3,378216,378402,-,PF3D7_1308400,NA,Pf3D7_13_v3,373487,392072,-,sense
bowtie_circ_005526,Pf3D7_13_v3,381155,381307,-,PF3D7_1308400,NA,Pf3D7_13_v3,373487,392072,-,sense
bowtie_circ_000243,Pf3D7_13_v3,386462,386575,-,PF3D7_1308400,NA,Pf3D7_13_v3,373487,392072,-,sense
bowtie_circ_000714,Pf3D7_13_v3,408858,408980,-,PF3D7_1308900,NA,Pf3D7_13_v3,408580,412101,-,sense
bowtie_circ_004742,Pf3D7_13_v3,419968,420075,+,PF3D7_1309100,NA,Pf3D7_13_v3,418820,420121,+,sense
bowtie_circ_004669,Pf3D7_13_v3,419986,420092,+,PF3D7_1309100,NA,Pf3D7_13_v3,418820,420121,+,sense
bowtie_circ_003060,Pf3D7_13_v3,428037,428284,-,PF3D7_1309300,NA,Pf3D7_13_v3,427457,429643,-,sense
bowtie_circ_003512,Pf3D7_13_v3,456366,456468,-,PF3D7_1310300,NA,Pf3D7_13_v3,455792,456535,-,sense
Pf3D7lncRNA_1819,Pf3D7_13_v3,474071,474748,+,PF3D7_1310800,NA,Pf3D7_13_v3,470595,475002,-,antisense
bowtie_circ_000391,Pf3D7_13_v3,508611,508722,+,PF3D7_1311900,NA,Pf3D7_13_v3,507900,509735,+,sense
bowtie_circ_002682,Pf3D7_13_v3,530222,530477,+,PF3D7_1312600,NA,Pf3D7_13_v3,529976,531265,+,sense
bowtie_circ_002137,Pf3D7_13_v3,567902,568016,+,PF3D7_1313200,NA,Pf3D7_13_v3,566236,568233,+,sense
Pf3D7lncRNA_1828,Pf3D7_13_v3,580433,581221,+,PF3D7_1313600,NA,Pf3D7_13_v3,579526,585615,-,antisense
bowtie_circ_003867,Pf3D7_13_v3,596086,596322,-,PF3D7_1313800,NA,Pf3D7_13_v3,588800,599198,-,sense
Pf3D7lncRNA_1832,Pf3D7_13_v3,608620,609731,-,PF3D7_1314100,NA,Pf3D7_13_v3,607794,610052,+,antisense
bowtie_circ_005006,Pf3D7_13_v3,632574,633169,+,PF3D7_1314900,NA,Pf3D7_13_v3,632336,634510,+,sense
bowtie_circ_001948,Pf3D7_13_v3,632574,633492,+,PF3D7_1314900,NA,Pf3D7_13_v3,632336,634510,+,sense
bowtie_circ_001101,Pf3D7_13_v3,633033,633492,+,PF3D7_1314900,NA,Pf3D7_13_v3,632336,634510,+,sense
bowtie_circ_004227,Pf3D7_13_v3,648240,650067,-,PF3D7_1315400,NA,Pf3D7_13_v3,647986,650511,-,sense
Pf3D7lncRNA_1854,Pf3D7_13_v3,823943,824223,+,PF3D7_1319900,NA,Pf3D7_13_v3,822078,826547,-,antisense
bowtie_circ_001418,Pf3D7_13_v3,832148,832254,-,PF3D7_1320000,NA,Pf3D7_13_v3,829534,833310,+,antisense
