lnc_id,Chr,Start,End,Strand
TCONS_00005476,Pf3D7_14_v3,2406216,2406475,-
TCONS_00005482,Pf3D7_14_v3,2435492,2436411,-
TCONS_00005484,Pf3D7_14_v3,2453160,2453914,-
TCONS_00005488,Pf3D7_14_v3,2471834,2473030,-
TCONS_00005493,Pf3D7_14_v3,2490356,2490733,-
TCONS_00005504,Pf3D7_14_v3,2541719,2543663,-
TCONS_00005512,Pf3D7_14_v3,2551515,2552552,-
TCONS_00005517,Pf3D7_14_v3,2564053,2564873,-
TCONS_00005519,Pf3D7_14_v3,2566830,2567561,-
TCONS_00005524,Pf3D7_14_v3,2590954,2591955,-
TCONS_00005534,Pf3D7_14_v3,2633255,2634471,-
TCONS_00005539,Pf3D7_14_v3,2694146,2694475,-
TCONS_00005540,Pf3D7_14_v3,2705227,2706695,-
TCONS_00005541,Pf3D7_14_v3,2713714,2714555,-
TCONS_00005542,Pf3D7_14_v3,2719521,2720074,-
TCONS_00005543,Pf3D7_14_v3,2720221,2720769,-
TCONS_00005544,Pf3D7_14_v3,2720943,2722382,-
TCONS_00005545,Pf3D7_14_v3,2722677,2723183,-
TCONS_00005548,Pf3D7_14_v3,2768433,2770197,-
TCONS_00005552,Pf3D7_14_v3,2805483,2808190,-
TCONS_00005558,Pf3D7_14_v3,2842843,2843742,-
TCONS_00005559,Pf3D7_14_v3,2849578,2850370,-
TCONS_00005565,Pf3D7_14_v3,2899144,2901412,-
TCONS_00005576,Pf3D7_14_v3,2996124,2996931,-
TCONS_00005577,Pf3D7_14_v3,3003582,3004709,-
TCONS_00005578,Pf3D7_14_v3,3004919,3005551,-
TCONS_00005580,Pf3D7_14_v3,3018984,3019923,-
TCONS_00005586,Pf3D7_14_v3,3070980,3071691,-
TCONS_00005587,Pf3D7_14_v3,3073478,3073855,-
TCONS_00005588,Pf3D7_14_v3,3074553,3075461,-
TCONS_00005591,Pf3D7_14_v3,3119465,3120432,-
TCONS_00005592,Pf3D7_14_v3,3121268,3122543,-
TCONS_00005593,Pf3D7_14_v3,3123111,3124186,-
TCONS_00005594,Pf3D7_14_v3,3126073,3127083,-
TCONS_00005596,Pf3D7_14_v3,3132370,3133288,-
TCONS_00005597,Pf3D7_14_v3,3143507,3144631,-
TCONS_00005598,Pf3D7_14_v3,3144878,3145272,-
TCONS_00005599,Pf3D7_14_v3,3149154,3149903,-
TCONS_00005605,Pf3D7_14_v3,3204141,3205397,-
TCONS_00005612,Pf3D7_14_v3,3251503,3252186,-
TCONS_00000099,Pf3D7_01_v3,38790,39671,+
TCONS_00000108,Pf3D7_01_v3,118335,120547,+
TCONS_00000111,Pf3D7_01_v3,140569,142448,+
TCONS_00000116,Pf3D7_01_v3,168977,170605,+
TCONS_00000130,Pf3D7_01_v3,228122,229584,+
TCONS_00000134,Pf3D7_01_v3,262815,264208,+
TCONS_00000145,Pf3D7_01_v3,299514,300155,+
TCONS_00000164,Pf3D7_01_v3,371630,373013,+
TCONS_00000178,Pf3D7_01_v3,421276,422945,+
TCONS_00000194,Pf3D7_01_v3,507959,508845,+
TCONS_00000215,Pf3D7_01_v3,50524,51941,-
TCONS_00000228,Pf3D7_01_v3,94868,96032,-
TCONS_00000254,Pf3D7_01_v3,175812,176377,-
TCONS_00000255,Pf3D7_01_v3,179611,182140,-
TCONS_00000261,Pf3D7_01_v3,215789,217756,-
TCONS_00000285,Pf3D7_01_v3,302848,303996,-
TCONS_00000331,Pf3D7_01_v3,486239,487222,-
TCONS_00000332,Pf3D7_01_v3,486239,487396,-
TCONS_00000337,Pf3D7_01_v3,517064,518937,-
TCONS_00000349,Pf3D7_01_v3,604305,605828,-
TCONS_00000355,Pf3D7_02_v3,108181,110588,+
TCONS_00000367,Pf3D7_02_v3,171350,172123,+
TCONS_00000374,Pf3D7_02_v3,208994,210323,+
TCONS_00000383,Pf3D7_02_v3,232855,233932,+
TCONS_00000391,Pf3D7_02_v3,269704,270345,+
TCONS_00000394,Pf3D7_02_v3,275177,276713,+
TCONS_00000397,Pf3D7_02_v3,317560,319408,+
TCONS_00000452,Pf3D7_02_v3,574354,576092,+
TCONS_00000477,Pf3D7_02_v3,696025,697378,+
TCONS_00000490,Pf3D7_02_v3,747288,749412,+
TCONS_00000506,Pf3D7_02_v3,812919,814454,+
TCONS_00000575,Pf3D7_02_v3,166598,168583,-
TCONS_00000596,Pf3D7_02_v3,245425,247046,-
TCONS_00000650,Pf3D7_02_v3,467493,469376,-
TCONS_00000651,Pf3D7_02_v3,472361,474240,-
TCONS_00000657,Pf3D7_02_v3,529613,531996,-
TCONS_00000668,Pf3D7_02_v3,591059,592585,-
TCONS_00000670,Pf3D7_02_v3,607977,609731,-
TCONS_00000692,Pf3D7_02_v3,717754,719210,-
TCONS_00000708,Pf3D7_02_v3,769926,771115,-
TCONS_00000721,Pf3D7_02_v3,831461,832257,-
TCONS_00000732,Pf3D7_02_v3,913507,914688,-
TCONS_00000735,Pf3D7_03_v3,46115,47340,+
TCONS_00000740,Pf3D7_03_v3,81926,83238,+
TCONS_00000748,Pf3D7_03_v3,132274,133244,+
TCONS_00000766,Pf3D7_03_v3,221118,222588,+
TCONS_00000769,Pf3D7_03_v3,234066,235448,+
TCONS_00000772,Pf3D7_03_v3,274982,277312,+
TCONS_00000841,Pf3D7_03_v3,579523,580501,+
TCONS_00000904,Pf3D7_03_v3,886533,887477,+
TCONS_00000963,Pf3D7_03_v3,139540,141162,-
TCONS_00000983,Pf3D7_03_v3,215004,217203,-
TCONS_00001017,Pf3D7_03_v3,353806,355536,-
TCONS_00001018,Pf3D7_03_v3,360937,361929,-
TCONS_00001023,Pf3D7_03_v3,372596,374534,-
TCONS_00001033,Pf3D7_03_v3,424613,425914,-
TCONS_00001042,Pf3D7_03_v3,504601,505926,-
TCONS_00001104,Pf3D7_03_v3,743856,746699,-
TCONS_00001143,Pf3D7_03_v3,1027882,1029246,-
TCONS_00001147,Pf3D7_04_v3,41800,43163,+
TCONS_00001163,Pf3D7_04_v3,175311,176663,+
TCONS_00001168,Pf3D7_04_v3,223531,224147,+
TCONS_00001169,Pf3D7_04_v3,237927,240052,+
TCONS_00001173,Pf3D7_04_v3,264054,265636,+
TCONS_00001215,Pf3D7_04_v3,469508,469941,+
TCONS_00001224,Pf3D7_04_v3,504293,505290,+
TCONS_00001237,Pf3D7_04_v3,619199,620937,+
TCONS_00001254,Pf3D7_04_v3,710723,711986,+
TCONS_00001338,Pf3D7_04_v3,1129131,1130204,+
TCONS_00001345,Pf3D7_04_v3,1172931,1174361,+
TCONS_00001359,Pf3D7_04_v3,89350,90378,-
TCONS_00001377,Pf3D7_04_v3,171033,172019,-
TCONS_00001386,Pf3D7_04_v3,221778,222996,-
TCONS_00001395,Pf3D7_04_v3,259646,260290,-
TCONS_00001472,Pf3D7_04_v3,613570,614677,-
TCONS_00001527,Pf3D7_04_v3,910727,912160,-
TCONS_00001541,Pf3D7_04_v3,1022589,1025956,-
TCONS_00001545,Pf3D7_04_v3,1048153,1048856,-
TCONS_00001557,Pf3D7_04_v3,1106585,1107478,-
TCONS_00001566,Pf3D7_04_v3,1170187,1171303,-
TCONS_00001569,Pf3D7_05_v3,50090,51321,+
TCONS_00001583,Pf3D7_05_v3,86294,87996,+
TCONS_00001596,Pf3D7_05_v3,153852,154838,+
TCONS_00001620,Pf3D7_05_v3,297386,299320,+
TCONS_00001621,Pf3D7_05_v3,307287,309544,+
TCONS_00001687,Pf3D7_05_v3,640770,643991,+
TCONS_00001699,Pf3D7_05_v3,717534,719275,+
TCONS_00001704,Pf3D7_05_v3,745715,746561,+
TCONS_00001708,Pf3D7_05_v3,761863,762892,+
TCONS_00001718,Pf3D7_05_v3,824611,826593,+
TCONS_00001725,Pf3D7_05_v3,843120,844022,+
TCONS_00001745,Pf3D7_05_v3,962736,964982,+
TCONS_00001747,Pf3D7_05_v3,970254,971036,+
TCONS_00001767,Pf3D7_05_v3,1059229,1060361,+
TCONS_00001775,Pf3D7_05_v3,1085168,1086683,+
TCONS_00001790,Pf3D7_05_v3,1166320,1167179,+
TCONS_00001858,Pf3D7_05_v3,68580,69629,-
TCONS_00001889,Pf3D7_05_v3,175184,176837,-
TCONS_00001891,Pf3D7_05_v3,207379,208617,-
TCONS_00001905,Pf3D7_05_v3,256837,257430,-
TCONS_00001948,Pf3D7_05_v3,463545,465618,-
TCONS_00001951,Pf3D7_05_v3,472266,474134,-
TCONS_00001983,Pf3D7_05_v3,632937,635850,-
TCONS_00001994,Pf3D7_05_v3,684288,686016,-
TCONS_00002024,Pf3D7_05_v3,796292,797721,-
TCONS_00002048,Pf3D7_05_v3,952544,953616,-
TCONS_00002078,Pf3D7_05_v3,1068404,1069780,-
TCONS_00002125,Pf3D7_05_v3,1253828,1255310,-
TCONS_00002233,Pf3D7_06_v3,512481,513036,+
TCONS_00002236,Pf3D7_06_v3,525863,527281,+
TCONS_00002247,Pf3D7_06_v3,593076,594639,+
TCONS_00002256,Pf3D7_06_v3,608961,610220,+
TCONS_00002289,Pf3D7_06_v3,738155,739061,+
TCONS_00002319,Pf3D7_06_v3,871067,872228,+
TCONS_00002338,Pf3D7_06_v3,936705,938719,+
TCONS_00002341,Pf3D7_06_v3,947879,948744,+
TCONS_00002343,Pf3D7_06_v3,963555,964739,+
TCONS_00002371,Pf3D7_06_v3,1060737,1062686,+
TCONS_00002430,Pf3D7_06_v3,1374625,1375883,+
TCONS_00002467,Pf3D7_06_v3,185456,187305,-
TCONS_00002473,Pf3D7_06_v3,213376,215080,-
TCONS_00002516,Pf3D7_06_v3,450943,452055,-
TCONS_00002574,Pf3D7_06_v3,735155,736921,-
TCONS_00002581,Pf3D7_06_v3,759904,761357,-
TCONS_00002610,Pf3D7_06_v3,879077,880832,-
TCONS_00002615,Pf3D7_06_v3,909829,911232,-
TCONS_00002646,Pf3D7_06_v3,1023049,1024519,-
TCONS_00002667,Pf3D7_06_v3,1104191,1105461,-
TCONS_00002685,Pf3D7_06_v3,1206447,1208573,-
TCONS_00002701,Pf3D7_06_v3,1371755,1373110,-
TCONS_00002709,Pf3D7_07_v3,55459,56632,+
TCONS_00002745,Pf3D7_07_v3,280791,281791,+
TCONS_00002746,Pf3D7_07_v3,286975,288140,+
TCONS_00002758,Pf3D7_07_v3,329694,331103,+
TCONS_00002844,Pf3D7_07_v3,767287,768209,+
TCONS_00002897,Pf3D7_07_v3,984694,985595,+
TCONS_00002965,Pf3D7_07_v3,1318473,1319190,+
TCONS_00003004,Pf3D7_07_v3,45788,46851,-
TCONS_00003021,Pf3D7_07_v3,110083,110899,-
TCONS_00003058,Pf3D7_07_v3,323367,326375,-
TCONS_00003063,Pf3D7_07_v3,344930,346579,-
TCONS_00003097,Pf3D7_07_v3,497691,498440,-
TCONS_00003152,Pf3D7_07_v3,836486,837523,-
TCONS_00003154,Pf3D7_07_v3,841939,843051,-
TCONS_00003167,Pf3D7_07_v3,936048,937187,-
TCONS_00003173,Pf3D7_07_v3,944204,945773,-
TCONS_00003183,Pf3D7_07_v3,973522,974519,-
TCONS_00003213,Pf3D7_07_v3,1179745,1182983,-
TCONS_00003237,Pf3D7_07_v3,1353654,1356380,-
TCONS_00003246,Pf3D7_08_v3,52703,53718,+
TCONS_00003261,Pf3D7_08_v3,174504,175054,+
TCONS_00003285,Pf3D7_08_v3,282695,284644,+
TCONS_00003298,Pf3D7_08_v3,368417,369232,+
TCONS_00003324,Pf3D7_08_v3,498951,502039,+
TCONS_00003325,Pf3D7_08_v3,499211,502039,+
TCONS_00003326,Pf3D7_08_v3,506227,507690,+
TCONS_00003328,Pf3D7_08_v3,517599,518343,+
TCONS_00003352,Pf3D7_08_v3,647209,648375,+
TCONS_00003360,Pf3D7_08_v3,694824,695756,+
TCONS_00003372,Pf3D7_08_v3,732980,734425,+
TCONS_00003405,Pf3D7_08_v3,887769,888671,+
TCONS_00003429,Pf3D7_08_v3,1000967,1002267,+
TCONS_00003432,Pf3D7_08_v3,1012902,1013739,+
TCONS_00003433,Pf3D7_08_v3,1018025,1018955,+
TCONS_00003476,Pf3D7_08_v3,1193581,1194889,+
TCONS_00003483,Pf3D7_08_v3,1241615,1242680,+
TCONS_00003562,Pf3D7_08_v3,142595,144185,-
TCONS_00003610,Pf3D7_08_v3,425906,427715,-
TCONS_00003630,Pf3D7_08_v3,522326,524459,-
TCONS_00003676,Pf3D7_08_v3,675934,677699,-
TCONS_00003687,Pf3D7_08_v3,713228,714563,-
TCONS_00003740,Pf3D7_08_v3,922077,924267,-
TCONS_00003741,Pf3D7_08_v3,929120,931269,-
TCONS_00003773,Pf3D7_08_v3,1096534,1097703,-
TCONS_00003786,Pf3D7_08_v3,1184278,1185310,-
TCONS_00003827,Pf3D7_09_v3,29534,30991,+
TCONS_00003828,Pf3D7_09_v3,33275,34760,+
TCONS_00003830,Pf3D7_09_v3,42234,44053,+
TCONS_00003838,Pf3D7_09_v3,92446,94812,+
TCONS_00003839,Pf3D7_09_v3,102411,103681,+
TCONS_00003840,Pf3D7_09_v3,105965,108497,+
TCONS_00003863,Pf3D7_09_v3,251125,253358,+
TCONS_00003914,Pf3D7_09_v3,549061,550544,+
TCONS_00003926,Pf3D7_09_v3,580084,581656,+
TCONS_00003996,Pf3D7_09_v3,852285,854105,+
TCONS_00004015,Pf3D7_09_v3,941509,942504,+
TCONS_00004024,Pf3D7_09_v3,977280,978177,+
TCONS_00004035,Pf3D7_09_v3,1019142,1020217,+
TCONS_00004068,Pf3D7_09_v3,1150525,1152033,+
TCONS_00004095,Pf3D7_09_v3,1274858,1276801,+
TCONS_00004098,Pf3D7_09_v3,1289229,1290962,+
TCONS_00004099,Pf3D7_09_v3,1291750,1292949,+
TCONS_00004123,Pf3D7_09_v3,1429500,1431398,+
TCONS_00004144,Pf3D7_09_v3,26798,27978,-
TCONS_00004155,Pf3D7_09_v3,77963,79695,-
TCONS_00004173,Pf3D7_09_v3,127325,128232,-
TCONS_00004174,Pf3D7_09_v3,127325,128232,-
TCONS_00004182,Pf3D7_09_v3,172413,174140,-
TCONS_00004183,Pf3D7_09_v3,182680,184615,-
TCONS_00004251,Pf3D7_09_v3,492007,493084,-
TCONS_00004253,Pf3D7_09_v3,501427,503648,-
TCONS_00004278,Pf3D7_09_v3,590176,591583,-
TCONS_00004295,Pf3D7_09_v3,658547,659659,-
TCONS_00004309,Pf3D7_09_v3,716324,717853,-
TCONS_00004316,Pf3D7_09_v3,758773,760815,-
TCONS_00004317,Pf3D7_09_v3,758773,760848,-
TCONS_00004318,Pf3D7_09_v3,758773,760858,-
TCONS_00004319,Pf3D7_09_v3,765615,767042,-
TCONS_00004325,Pf3D7_09_v3,798417,800175,-
TCONS_00004339,Pf3D7_09_v3,892818,893942,-
TCONS_00004347,Pf3D7_09_v3,946998,949749,-
TCONS_00004362,Pf3D7_09_v3,1037102,1038727,-
TCONS_00004388,Pf3D7_09_v3,1165058,1165779,-
TCONS_00004411,Pf3D7_09_v3,1271880,1272778,-
TCONS_00004439,Pf3D7_09_v3,1354425,1356617,-
TCONS_00004446,Pf3D7_09_v3,1376975,1381714,-
TCONS_00004463,Pf3D7_09_v3,1455073,1457012,-
TCONS_00004469,Pf3D7_10_v3,37964,39188,+
TCONS_00004470,Pf3D7_10_v3,53769,55484,+
TCONS_00004492,Pf3D7_10_v3,151991,153695,+
TCONS_00004504,Pf3D7_10_v3,247163,248959,+
TCONS_00004575,Pf3D7_10_v3,550102,551284,+
TCONS_00004597,Pf3D7_10_v3,660303,663027,+
TCONS_00004627,Pf3D7_10_v3,847803,849533,+
TCONS_00004642,Pf3D7_10_v3,963320,964530,+
TCONS_00004678,Pf3D7_10_v3,1166044,1167038,+
TCONS_00004685,Pf3D7_10_v3,1184648,1185214,+
TCONS_00004692,Pf3D7_10_v3,1208047,1209311,+
TCONS_00004695,Pf3D7_10_v3,1230186,1231587,+
TCONS_00004696,Pf3D7_10_v3,1240696,1242193,+
TCONS_00004758,Pf3D7_10_v3,1481045,1483091,+
TCONS_00004800,Pf3D7_10_v3,59950,62862,-
TCONS_00004827,Pf3D7_10_v3,117212,118894,-
TCONS_00004831,Pf3D7_10_v3,136596,137773,-
TCONS_00004832,Pf3D7_10_v3,145138,146277,-
TCONS_00004838,Pf3D7_10_v3,178456,179008,-
TCONS_00004856,Pf3D7_10_v3,251565,253146,-
TCONS_00004862,Pf3D7_10_v3,270896,272154,-
TCONS_00004913,Pf3D7_10_v3,540580,541814,-
TCONS_00004956,Pf3D7_10_v3,735240,735743,-
TCONS_00004985,Pf3D7_10_v3,833061,834296,-
TCONS_00005024,Pf3D7_10_v3,1030397,1031927,-
TCONS_00005083,Pf3D7_10_v3,1248510,1249470,-
TCONS_00005088,Pf3D7_10_v3,1257312,1258574,-
TCONS_00005119,Pf3D7_10_v3,1403379,1406452,-
TCONS_00005121,Pf3D7_10_v3,1420804,1423343,-
TCONS_00005155,Pf3D7_11_v3,66514,67698,+
TCONS_00005161,Pf3D7_11_v3,123568,124764,+
TCONS_00005208,Pf3D7_11_v3,317402,319123,+
TCONS_00005211,Pf3D7_11_v3,343236,344645,+
TCONS_00005267,Pf3D7_11_v3,547066,548080,+
TCONS_00005284,Pf3D7_11_v3,615252,617197,+
TCONS_00005305,Pf3D7_11_v3,714101,715494,+
TCONS_00005326,Pf3D7_11_v3,800542,801458,+
TCONS_00005365,Pf3D7_11_v3,1018216,1019887,+
TCONS_00005375,Pf3D7_11_v3,1060058,1061258,+
TCONS_00005413,Pf3D7_11_v3,1210444,1211571,+
TCONS_00005464,Pf3D7_11_v3,1480775,1481700,+
TCONS_00005500,Pf3D7_11_v3,1692891,1693963,+
TCONS_00005518,Pf3D7_11_v3,1751486,1751976,+
TCONS_00005519,Pf3D7_11_v3,1752181,1753403,+
TCONS_00005531,Pf3D7_11_v3,1779774,1780917,+
TCONS_00005539,Pf3D7_11_v3,1820878,1822174,+
TCONS_00005551,Pf3D7_11_v3,1908683,1910547,+
TCONS_00005603,Pf3D7_11_v3,138926,139696,-
TCONS_00005696,Pf3D7_11_v3,537153,538884,-
TCONS_00005721,Pf3D7_11_v3,625382,626046,-
TCONS_00005729,Pf3D7_11_v3,659285,661009,-
TCONS_00005732,Pf3D7_11_v3,668965,670174,-
TCONS_00005767,Pf3D7_11_v3,810712,812379,-
TCONS_00005782,Pf3D7_11_v3,943557,944582,-
TCONS_00005832,Pf3D7_11_v3,1114430,1116422,-
TCONS_00005833,Pf3D7_11_v3,1120135,1121018,-
TCONS_00005843,Pf3D7_11_v3,1187098,1189103,-
TCONS_00005862,Pf3D7_11_v3,1274831,1276587,-
TCONS_00005865,Pf3D7_11_v3,1294321,1296066,-
TCONS_00005912,Pf3D7_11_v3,1540725,1542821,-
TCONS_00005913,Pf3D7_11_v3,1545411,1547717,-
TCONS_00005918,Pf3D7_11_v3,1567707,1573279,-
TCONS_00005956,Pf3D7_11_v3,1745577,1746324,-
TCONS_00006000,Pf3D7_11_v3,1972293,1974318,-
TCONS_00006008,Pf3D7_12_v3,26282,27476,+
TCONS_00006012,Pf3D7_12_v3,76513,77654,+
TCONS_00006028,Pf3D7_12_v3,173612,174561,+
TCONS_00006084,Pf3D7_12_v3,457695,459144,+
TCONS_00006112,Pf3D7_12_v3,600649,601690,+
TCONS_00006136,Pf3D7_12_v3,675282,676891,+
TCONS_00006159,Pf3D7_12_v3,792158,793724,+
TCONS_00006175,Pf3D7_12_v3,876825,878797,+
TCONS_00006268,Pf3D7_12_v3,1446120,1447851,+
TCONS_00006282,Pf3D7_12_v3,1512111,1513128,+
TCONS_00006375,Pf3D7_12_v3,1933726,1934962,+
TCONS_00006396,Pf3D7_12_v3,1979110,1980254,+
TCONS_00006403,Pf3D7_12_v3,2004730,2006381,+
TCONS_00006423,Pf3D7_12_v3,2094990,2095914,+
TCONS_00006478,Pf3D7_12_v3,99503,100552,-
TCONS_00006501,Pf3D7_12_v3,181189,181923,-
TCONS_00006554,Pf3D7_12_v3,441462,443203,-
TCONS_00006577,Pf3D7_12_v3,523715,525165,-
TCONS_00006593,Pf3D7_12_v3,584252,585516,-
TCONS_00006615,Pf3D7_12_v3,646930,648131,-
TCONS_00006620,Pf3D7_12_v3,664183,666541,-
TCONS_00006621,Pf3D7_12_v3,666633,667939,-
TCONS_00006661,Pf3D7_12_v3,857101,859613,-
TCONS_00006682,Pf3D7_12_v3,968923,970786,-
TCONS_00006687,Pf3D7_12_v3,983563,985443,-
TCONS_00006706,Pf3D7_12_v3,1085366,1087090,-
TCONS_00006716,Pf3D7_12_v3,1145111,1146626,-
TCONS_00006717,Pf3D7_12_v3,1150305,1151628,-
TCONS_00006739,Pf3D7_12_v3,1257085,1258142,-
TCONS_00006866,Pf3D7_12_v3,1970070,1971268,-
TCONS_00006903,Pf3D7_12_v3,2125047,2126702,-
TCONS_00006922,Pf3D7_13_v3,53297,55245,+
TCONS_00006930,Pf3D7_13_v3,121144,122700,+
TCONS_00006932,Pf3D7_13_v3,129607,130075,+
TCONS_00006988,Pf3D7_13_v3,464751,465613,+
TCONS_00006989,Pf3D7_13_v3,469983,473781,+
TCONS_00007046,Pf3D7_13_v3,745193,746802,+
TCONS_00007047,Pf3D7_13_v3,745193,746802,+
TCONS_00007048,Pf3D7_13_v3,745446,746802,+
TCONS_00007108,Pf3D7_13_v3,1002343,1003712,+
TCONS_00007116,Pf3D7_13_v3,1047609,1048377,+
TCONS_00007141,Pf3D7_13_v3,1209545,1210408,+
TCONS_00007150,Pf3D7_13_v3,1260867,1262011,+
TCONS_00007170,Pf3D7_13_v3,1316729,1317896,+
TCONS_00007187,Pf3D7_13_v3,1378138,1379703,+
TCONS_00007192,Pf3D7_13_v3,1412924,1413963,+
TCONS_00007199,Pf3D7_13_v3,1464847,1466297,+
TCONS_00007244,Pf3D7_13_v3,1669313,1670323,+
TCONS_00007267,Pf3D7_13_v3,1812108,1813273,+
TCONS_00007283,Pf3D7_13_v3,1893389,1895156,+
TCONS_00007327,Pf3D7_13_v3,2095423,2096799,+
TCONS_00007360,Pf3D7_13_v3,2227921,2229307,+
TCONS_00007392,Pf3D7_13_v3,2331788,2332631,+
TCONS_00007442,Pf3D7_13_v3,2605770,2607390,+
TCONS_00007499,Pf3D7_13_v3,2823823,2824781,+
TCONS_00007521,Pf3D7_13_v3,27721,28876,-
TCONS_00007525,Pf3D7_13_v3,50690,52088,-
TCONS_00007592,Pf3D7_13_v3,358441,359332,-
TCONS_00007606,Pf3D7_13_v3,438509,439577,-
TCONS_00007609,Pf3D7_13_v3,451689,453550,-
TCONS_00007667,Pf3D7_13_v3,684256,685181,-
TCONS_00007672,Pf3D7_13_v3,713797,715191,-
TCONS_00007686,Pf3D7_13_v3,786237,787761,-
TCONS_00007707,Pf3D7_13_v3,899836,901219,-
TCONS_00007713,Pf3D7_13_v3,928650,929498,-
TCONS_00007722,Pf3D7_13_v3,970872,971509,-
TCONS_00007734,Pf3D7_13_v3,1032725,1033675,-
TCONS_00007741,Pf3D7_13_v3,1067246,1067827,-
TCONS_00007779,Pf3D7_13_v3,1245168,1247011,-
TCONS_00007790,Pf3D7_13_v3,1286338,1287510,-
TCONS_00007797,Pf3D7_13_v3,1310113,1312545,-
TCONS_00007803,Pf3D7_13_v3,1329467,1331455,-
TCONS_00007880,Pf3D7_13_v3,1624028,1624983,-
TCONS_00007915,Pf3D7_13_v3,1795218,1797707,-
TCONS_00007941,Pf3D7_13_v3,1925019,1925983,-
TCONS_00007942,Pf3D7_13_v3,1926412,1926954,-
TCONS_00007945,Pf3D7_13_v3,1950625,1952265,-
TCONS_00007953,Pf3D7_13_v3,1998684,1999950,-
TCONS_00007965,Pf3D7_13_v3,2055133,2058215,-
TCONS_00007966,Pf3D7_13_v3,2063351,2064248,-
TCONS_00008020,Pf3D7_13_v3,2393612,2394473,-
TCONS_00008045,Pf3D7_13_v3,2492942,2493767,-
TCONS_00008050,Pf3D7_13_v3,2559395,2560192,-
TCONS_00008064,Pf3D7_13_v3,2623674,2624074,-
TCONS_00008113,Pf3D7_14_v3,56469,58522,+
TCONS_00008232,Pf3D7_14_v3,601894,603189,+
TCONS_00008238,Pf3D7_14_v3,634093,636776,+
TCONS_00008256,Pf3D7_14_v3,761809,764035,+
TCONS_00008273,Pf3D7_14_v3,831693,833435,+
TCONS_00008280,Pf3D7_14_v3,877437,878622,+
TCONS_00008319,Pf3D7_14_v3,1021463,1022533,+
TCONS_00008320,Pf3D7_14_v3,1023643,1025184,+
TCONS_00008385,Pf3D7_14_v3,1378318,1378654,+
TCONS_00008396,Pf3D7_14_v3,1437454,1438200,+
TCONS_00008397,Pf3D7_14_v3,1444845,1446310,+
TCONS_00008422,Pf3D7_14_v3,1543662,1545625,+
TCONS_00008482,Pf3D7_14_v3,1877844,1880390,+
TCONS_00008488,Pf3D7_14_v3,1902607,1904251,+
TCONS_00008531,Pf3D7_14_v3,2151383,2152116,+
TCONS_00008597,Pf3D7_14_v3,2477142,2479034,+
TCONS_00008611,Pf3D7_14_v3,2544328,2545545,+
TCONS_00008696,Pf3D7_14_v3,2922349,2923662,+
TCONS_00008843,Pf3D7_14_v3,256494,257576,-
TCONS_00008848,Pf3D7_14_v3,278822,281257,-
TCONS_00008865,Pf3D7_14_v3,372271,373195,-
TCONS_00008873,Pf3D7_14_v3,397149,398391,-
TCONS_00008877,Pf3D7_14_v3,434598,435824,-
TCONS_00008884,Pf3D7_14_v3,480345,481631,-
TCONS_00008885,Pf3D7_14_v3,482250,483848,-
TCONS_00008935,Pf3D7_14_v3,777998,778885,-
TCONS_00008974,Pf3D7_14_v3,910974,912642,-
TCONS_00008978,Pf3D7_14_v3,946028,947005,-
TCONS_00009013,Pf3D7_14_v3,1061525,1063011,-
TCONS_00009027,Pf3D7_14_v3,1125011,1126346,-
TCONS_00009038,Pf3D7_14_v3,1184742,1186783,-
TCONS_00009041,Pf3D7_14_v3,1205644,1206871,-
TCONS_00009050,Pf3D7_14_v3,1244490,1246192,-
TCONS_00009051,Pf3D7_14_v3,1255633,1257386,-
TCONS_00009085,Pf3D7_14_v3,1412441,1413325,-
TCONS_00009119,Pf3D7_14_v3,1573380,1574386,-
TCONS_00009120,Pf3D7_14_v3,1578644,1579564,-
TCONS_00009240,Pf3D7_14_v3,2139147,2141200,-
TCONS_00009252,Pf3D7_14_v3,2230289,2232510,-
TCONS_00009258,Pf3D7_14_v3,2255533,2258030,-
TCONS_00009292,Pf3D7_14_v3,2404067,2405657,-
TCONS_00009324,Pf3D7_14_v3,2573537,2574791,-
TCONS_00009345,Pf3D7_14_v3,2681146,2683357,-
TCONS_00009362,Pf3D7_14_v3,2803981,2805347,-
TCONS_00009364,Pf3D7_14_v3,2821503,2823532,-
TCONS_00009414,Pf3D7_14_v3,3117998,3118963,-
TCONS_00009415,Pf3D7_14_v3,3125503,3126752,-
TCONS_00009418,Pf3D7_14_v3,3131028,3132260,-
TCONS_00009429,Pf3D7_14_v3,3229060,3230224,-
TCONS_00009433,Pf3D7_14_v3,3276285,3277713,-
bowtie_circ_001886,Pf3D7_06_v3,748384,748495,-
bowtie_circ_004868,Pf3D7_12_v3,162386,162496,-
bowtie_circ_005642,Pf3D7_14_v3,1548535,1549065,+
bowtie_circ_003173,Pf3D7_10_v3,1098805,1100490,-
bowtie_circ_002996,Pf3D7_09_v3,1458815,1460208,+
bowtie_circ_000197,Pf3D7_11_v3,226728,226961,+
bowtie_circ_000895,Pf3D7_11_v3,815567,816356,-
bowtie_circ_001951,Pf3D7_11_v3,950736,950896,+
bowtie_circ_003274,Pf3D7_06_v3,524430,525770,-
bowtie_circ_001584,Pf3D7_11_v3,1430964,1437008,-
bowtie_circ_002614,Pf3D7_10_v3,81226,81543,-
bowtie_circ_005026,Pf3D7_11_v3,1433155,1437008,-
